観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,今日の最大値(mm),今日の最大値の品質情報,今日の最大値起時（時）(まで),今日の最大値起時（分）(まで),今日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,昨日までの観測史上1位の値(mm),昨日までの観測史上1位の値の品質情報,昨日までの観測史上1位の値の年,昨日までの観測史上1位の値の月,昨日までの観測史上1位の値の日,昨日までの4月の1位の値(mm),昨日までの4月の1位の値の品質情報,昨日までの4月の1位の値の年,昨日までの4月の1位の値の月,昨日までの4月の1位の値の日,統計開始年
21171,北海道 胆振地方,森野,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,398.5,8,2011,08,22,303.0,8,2010,04,30,1976
21187,北海道 胆振地方,苫小牧,47424,2017,04,11,15,00,0.0,8,0.0,4,,,,,,345,8,1981,08,05,102,8,1985,04,25,1976
21226,北海道 胆振地方,大岸,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,173,8,1981,08,23,66,8,1990,04,25,1977
21237,北海道 胆振地方,洞爺湖温泉,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,159,8,1999,08,02,56,8,1998,04,15,1978
21251,北海道 胆振地方,カルルス,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,350.0,8,2012,05,05,228.0,8,2010,04,30,1985
21261,北海道 胆振地方,白老,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,456,8,1987,08,27,171,8,1990,04,24,1976
21276,北海道 胆振地方,鵡川,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,313,8,2006,08,19,108,8,1985,04,25,1976
21297,北海道 胆振地方,伊達,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,149.0,8,2010,08,13,60.5,8,2013,04,08,2007
21312,北海道 胆振地方,登別,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,509,8,1983,09,26,154,8,1982,04,17,1976
21323,北海道 胆振地方,室蘭,47423,2017,04,11,15,00,0.0,8,0.0,4,,,,,,224,8,1981,08,23,66.0,8,2009,04,23,1976
22036,北海道 日高地方,日高,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,367,8,2003,08,10,88.0,8,2011,04,25,1977
22072,北海道 日高地方,仁世宇,,2017,04,11,15,00,0.0,8,0.5,4,01,20,8,,,425,8,2006,08,20,109.0,8,2011,04,25,1985
22106,北海道 日高地方,旭,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,389,8,2003,08,10,106.0,8,2011,04,25,1985
22141,北海道 日高地方,日高門別,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,311,8,1981,08,05,87,8,1985,04,25,1976
22156,北海道 日高地方,新和,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,356,8,2003,08,10,122,8,1990,04,24,1976
22206,北海道 日高地方,笹山,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,212,8,2003,08,10,107,8,2000,04,12,1987
22241,北海道 日高地方,静内,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,257,8,1981,08,06,70,8,2000,04,12,1976
22291,北海道 日高地方,三石,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,339,8,1981,07,07,86,8,2000,04,12,1977
22306,北海道 日高地方,中杵臼,,2017,04,11,15,00,0.0,8,0.5,4,03,50,8,,,508,8,1981,07,07,129,8,1979,04,10,1978
22327,北海道 日高地方,浦河,47426,2017,04,11,15,00,0.0,8,0.0,4,,,,,,253,8,1981,07,07,79,8,1989,04,18,1976
22356,北海道 日高地方,目黒,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,391,8,1988,08,14,150,8,1990,04,24,1978
22366,北海道 日高地方,幌満,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,275,8,1981,07,07,93.0,8,2009,04,23,1978
22391,北海道 日高地方,えりも岬,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,165.0,8,2016,06,18,71.5,8,2009,04,23,1978
23031,北海道 渡島地方,長万部,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,183,8,1985,09,03,94,8,1998,04,14,1976
23086,北海道 渡島地方,八雲,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,219.0,8,2010,08,13,112,8,1998,04,14,1976
23166,北海道 渡島地方,森,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,202.5,8,2010,08,13,81.0,8,2015,04,05,2002
23191,北海道 渡島地方,大沼,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,203,8,2001,09,12,70,8,1982,04,17,1976
23206,北海道 渡島地方,川汲,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,306,8,1998,09,17,140.0,8,2009,04,27,1976
23226,北海道 渡島地方,北斗,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,183,8,1981,08,23,66,8,1982,04,17,1976
23232,北海道 渡島地方,函館,47430,2017,04,11,15,00,0.0,8,0.0,4,,,,,,140,8,1986,09,05,71,8,1982,04,17,1976
23281,北海道 渡島地方,高松,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,125.0,8,2008,07,24,66.0,4,2009,04,27,2003
23291,北海道 渡島地方,戸井泊,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,151.0,8,2012,10,04,91.5,8,2009,04,27,2003
23321,北海道 渡島地方,知内,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,164.0,8,2015,08,19,110.5,8,2010,04,30,2004
23326,北海道 渡島地方,木古内,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,179,8,1995,08,21,66,8,1982,04,17,1976
23356,北海道 渡島地方,千軒,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,316,8,1994,09,23,134.0,8,2010,04,30,1978
23376,北海道 渡島地方,松前,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,187,8,1997,08,10,61,8,2002,04,17,1977
24141,北海道 渡島地方,熊石,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,320,8,1998,05,03,110,8,1998,04,14,1976
24041,北海道 檜山地方,せたな,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,181,8,1998,05,03,79,8,1998,04,14,1976
24051,北海道 檜山地方,今金,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,205,8,1998,05,03,88,8,1998,04,14,1976
24101,北海道 檜山地方,奥尻,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,154.5,8,2011,09,04,63,8,2002,04,18,2000
24156,北海道 檜山地方,米岡,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,180.0,8,2010,08,13,58.5,8,2015,04,05,2003
24166,北海道 檜山地方,潮見,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,232.5,8,2010,08,13,85,8,1998,04,15,1976
24201,北海道 檜山地方,鶉,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,217,8,1995,08,21,83,8,2005,04,12,1977
24217,北海道 檜山地方,江差,47428,2017,04,11,15,00,0.0,8,1.0,4,00,50,8,,,211,8,1995,08,20,101,8,1993,04,25,1976
24236,北海道 檜山地方,石崎,,2017,04,11,15,00,0.0,8,0.5,4,01,50,8,,,222.5,8,2008,08,04,62,8,1998,04,15,1977
31001,青森県,大間,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,167,8,1981,08,23,108.0,8,2009,04,27,1976
31036,青森県,湯野川,,2017,04,11,15,00,0.0,8,0.5,4,03,40,8,,,218,8,2007,11,13,80.5,8,2009,04,27,2005
31111,青森県,むつ,47576,2017,04,11,15,00,0.0,8,0.0,4,,,,,,262,8,1981,08,23,116.0,8,2009,04,27,1976
31121,青森県,小田野沢,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,237,8,2001,09,12,92,8,1982,04,17,1976
31136,青森県,今別,,2017,04,11,15,00,0.0,8,0.5,4,01,30,8,,,181,8,1994,08,31,69.5,8,2009,04,27,1976
31156,青森県,脇野沢,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,194,8,2005,09,20,95,8,1982,04,17,1976
31186,青森県,市浦,,2017,04,11,15,00,0.0,8,0.5,4,01,30,8,,,190.5,8,2010,09,02,62.5,8,2009,04,23,1976
31201,青森県,蟹田,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,184,8,1981,08,23,70,8,1998,04,15,1976
31296,青森県,五所川原,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,205,8,1981,08,23,51.5,8,2009,04,23,1976
31312,青森県,青森,47575,2017,04,11,15,00,0.0,8,0.0,4,,,,,,220,8,2007,11,13,57.5,8,2009,04,27,1976
31321,青森県,大和山,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,271,8,2007,11,13,136.5,8,2009,04,27,1976
31332,青森県,野辺地,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,183.5,8,2016,08,17,95.0,8,2009,04,27,2008
31336,青森県,六ケ所,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,217,8,1990,10,28,79.5,8,2009,04,27,1982
31366,青森県,鰺ケ沢,,2017,04,11,15,00,0.0,8,1.5,4,02,40,8,,,187,8,1977,08,06,66,8,1998,04,15,1976
31386,青森県,青森大谷,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,187.0,4,2013,09,17,48.0,8,2012,04,01,2003
31411,青森県,七戸,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,215,8,2007,11,13,118.5,8,2009,04,27,1977
31436,青森県,深浦,47574,2017,04,11,15,00,0.0,8,0.5,4,01,50,8,,,182,8,1981,08,23,72,8,1998,04,15,1976
31451,青森県,岳,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,208,8,1981,08,23,72.0,8,2015,04,05,1976
31461,青森県,弘前,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,243,8,1977,08,07,48.0,8,2012,04,01,1976
31466,青森県,黒石,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,264,8,1977,08,07,47,8,1998,04,15,1976
31482,青森県,酸ケ湯,,2017,04,11,15,00,0.0,8,3.5,4,02,20,8,,,273,8,2006,10,08,74.0,8,2016,04,30,1976
31506,青森県,三沢,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,246,8,1994,09,16,96.5,8,2009,04,27,1976
31551,青森県,大鰐,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,214.0,8,2013,09,17,60.0,8,2012,04,01,2010
31562,青森県,温川,,2017,04,11,15,00,0.0,8,2.5,4,04,00,8,,,191,8,2006,10,08,64,8,1998,04,15,1983
31586,青森県,十和田,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,254,8,1990,10,28,95.5,8,2009,04,27,1976
31602,青森県,八戸,47581,2017,04,11,15,00,0.0,8,0.0,4,,,,,,183.0,8,2008,06,24,130.5,8,2009,04,27,1976
31646,青森県,碇ケ関,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,201.5,8,2013,09,17,82.5,8,2012,04,01,1976
31662,青森県,休屋,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,219,8,2006,10,08,93.5,8,2012,04,01,1982
31671,青森県,戸来,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,228,8,2006,10,08,98.0,8,2009,04,27,1978
31721,青森県,三戸,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,246,8,1999,10,29,90,8,1984,04,21,1976
32056,秋田県,八森,,2017,04,11,15,00,0.0,8,2.0,4,03,10,8,,,192.5,8,2014,08,07,86,8,1998,04,15,1976
32071,秋田県,藤里,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,259,8,1995,07,11,153,8,1980,04,07,1978
32091,秋田県,陣場,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,221,8,1981,07,07,118.0,8,2012,04,01,1976
32096,秋田県,藤原,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,178.0,8,2014,08,08,76.0,8,2012,04,01,1983
32111,秋田県,能代,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,167,8,1990,09,20,68,8,1998,04,15,1976
32126,秋田県,鷹巣,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,235,8,2007,09,18,90,8,1980,04,08,1976
32136,秋田県,大館,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,207,8,2007,09,18,121,8,1980,04,07,1976
32146,秋田県,鹿角,,2017,04,11,15,00,0.0,8,0.5,4,07,00,8,,,293.5,8,2013,08,11,78,8,1980,04,08,1976
32181,秋田県,脇神,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,239,8,2007,09,18,62.5,8,2012,04,01,2003
32206,秋田県,湯瀬,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,252,8,2007,09,18,73,8,1984,04,21,1976
32266,秋田県,八幡平,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,244,8,2007,09,18,109.0,8,2012,04,01,1978
32276,秋田県,男鹿真山,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,193.5,8,2013,09,17,71.0,8,2009,04,27,1985
32286,秋田県,男鹿,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,216,8,2007,09,18,73,8,1995,04,24,1976
32287,秋田県,大潟,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,174,8,2007,09,18,58.5,8,2012,04,01,1977
32296,秋田県,五城目,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,200,8,1979,08,28,72,8,1980,04,08,1976
32311,秋田県,阿仁合,,2017,04,11,15,00,0.0,8,0.5,4,04,10,8,,,266,8,2007,09,18,112,8,1989,04,17,1976
32312,秋田県,比立内,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,267,8,2007,09,18,131,8,1989,04,17,1976
32376,秋田県,桧木内,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,272,8,2007,09,18,144.0,8,2012,04,01,1978
32402,秋田県,秋田,47582,2017,04,11,15,00,0.0,8,0.5,4,04,10,8,,,182,8,2007,09,18,67,8,1980,04,08,1976
32407,秋田県,岩見三内,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,244,8,1987,08,18,101,8,1980,04,08,1976
32408,秋田県,仁別,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,261,8,2006,07,04,100.0,8,2012,04,01,1985
32426,秋田県,鎧畑,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,294.0,8,2013,08,11,122,8,1980,04,08,1977
32431,秋田県,田沢湖高原,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,154.5,8,2015,10,03,57.5,8,2015,04,22,2014
32451,秋田県,雄和,,2017,04,11,15,00,0.0,8,0.5,4,05,20,8,,,196,8,2007,09,18,73.0,8,2012,04,01,2003
32466,秋田県,角館,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,240,8,2007,09,18,93,8,1980,04,08,1976
32476,秋田県,田沢湖,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,252,8,2007,09,18,127,8,1980,04,08,1976
32496,秋田県,大正寺,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,220,8,2007,09,18,66.5,8,2009,04,27,1976
32551,秋田県,大曲,,2017,04,11,15,00,0.0,8,1.0,4,04,50,8,,,242,8,1997,09,04,71,8,1982,04,17,1976
32571,秋田県,本荘,,2017,04,11,15,00,0.0,8,0.5,4,03,50,8,,,206,8,1997,09,04,86,8,1984,04,20,1976
32581,秋田県,東由利,,2017,04,11,15,00,0.0,8,1.0,4,06,50,8,,,175.5,8,2011,06,25,71,8,1992,04,30,1976
32596,秋田県,横手,,2017,04,11,15,00,0.0,8,1.0,4,00,20,8,,,216,8,2001,08,02,79,8,1982,04,17,1976
32616,秋田県,にかほ,,2017,04,11,15,00,0.0,8,1.0,4,08,20,8,,,162,8,2007,08,23,58,8,1982,04,17,1976
32626,秋田県,矢島,,2017,04,11,15,00,0.0,8,1.5,4,00,40,8,,,269.5,8,2011,06,25,91,8,1979,04,18,1976
32681,秋田県,笹子,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,243,8,1987,08,18,100,8,1984,04,20,1983
32691,秋田県,湯沢,,2017,04,11,15,00,0.0,4,0.0,4,,,,,,164,8,1987,08,18,70,8,1984,04,20,1976
32701,秋田県,東成瀬,,2017,04,11,15,00,0.0,8,1.0,4,05,00,8,,,170.0,8,2011,06,25,71,8,1982,04,17,1976
32771,秋田県,湯の岱,,2017,04,11,15,00,2.5,8,2.5,4,15,00,8,,,243.5,8,2011,06,24,102,8,1984,04,20,1976
33006,岩手県,種市,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,257,8,2007,11,12,159.5,8,2009,04,27,1976
33026,岩手県,軽米,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,242,8,2006,10,08,120,8,1984,04,21,1976
33071,岩手県,二戸,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,218,8,1999,10,29,104,8,1984,04,21,1976
33086,岩手県,大野,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,268,8,2000,07,10,139,8,1984,04,21,1976
33136,岩手県,山形,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,267,8,1999,10,29,95,8,1990,04,16,1977
33146,岩手県,久慈,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,238,8,1982,05,22,159.0,8,2009,04,27,1976
33166,岩手県,荒屋,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,205,8,2007,09,18,89,8,1982,04,17,1976
33176,岩手県,奥中山,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,191,8,2006,10,08,66,8,1990,04,16,1977
33186,岩手県,葛巻,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,217,8,2006,10,08,105,8,1984,04,21,1976
33201,岩手県,下戸鎖,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,346,8,1999,10,29,126,8,1990,04,16,1978
33206,岩手県,普代,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,390,8,1981,09,27,201.5,8,2009,04,27,1976
33226,岩手県,岩手松尾,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,201,8,2007,09,18,94,8,1982,04,17,1976
33231,岩手県,一方井,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,68.0,8,2016,08,28,33.5,8,2016,04,30,2014
33296,岩手県,好摩,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,181,8,2002,07,12,77,8,1982,04,17,1976
33326,岩手県,岩泉,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,250.5,8,2010,12,24,157,8,1984,04,21,1976
33336,岩手県,小本,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,402,8,1981,09,27,212.0,8,2009,04,27,1977
33351,岩手県,葛根田,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,273,8,2007,09,18,112,8,1982,04,16,1977
33361,岩手県,滝沢,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,198,8,2007,09,18,67.0,8,2009,04,23,2005
33371,岩手県,薮川,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,162,8,1998,08,30,73,8,1984,04,21,1976
33421,岩手県,雫石,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,268.5,8,2013,08,11,93,8,1982,04,17,1976
33431,岩手県,盛岡,47584,2017,04,11,15,00,0.0,8,0.0,4,,,,,,206,8,2007,09,18,82,8,1982,04,17,1976
33441,岩手県,区界,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,158,8,2002,07,12,71,8,2004,04,27,1993
33461,岩手県,刈屋,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,229.5,8,2016,08,30,49.0,8,2014,04,01,2011
33472,岩手県,宮古,47585,2017,04,11,15,00,0.0,8,0.0,4,,,,,,392,8,1981,09,27,187,8,1984,04,21,1976
33501,岩手県,紫波,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,228,8,2007,09,18,84,8,1982,04,17,1976
33526,岩手県,川井,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,220,8,1998,08,31,155,8,1984,04,21,1977
33561,岩手県,沢内,,2017,04,11,15,00,0.0,8,1.5,4,00,50,8,,,288,8,2007,09,18,100,8,1980,04,08,1976
33566,岩手県,豊沢,,2017,04,11,15,00,0.5,8,0.5,4,15,00,8,,,297,8,2007,09,18,105,8,2000,04,12,1976
33576,岩手県,花巻,,2017,04,11,15,00,0.0,4,0.0,4,,,,,,217,8,2007,09,18,78,8,2004,04,27,1976
33581,岩手県,大迫,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,176,8,2002,07,12,78,8,2004,04,27,1976
33596,岩手県,附馬牛,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,186.0,8,2011,06,25,67.5,8,2015,04,22,2005
33611,岩手県,大槌,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,245,8,2006,10,08,105.0,8,2010,04,29,2000
33616,岩手県,山田,,2017,04,11,15,00,0.0,4,0.0,4,,,,,,385,8,1981,09,27,185,8,1982,04,17,1976
33631,岩手県,湯田,,2017,04,11,15,00,0.0,8,1.0,4,01,10,8,,,294,8,2001,08,02,89,8,1984,04,20,1976
33671,岩手県,遠野,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,259,8,1999,07,14,98,8,1982,04,17,1976
33686,岩手県,新町,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,357.0,8,2012,05,05,84.0,8,2013,04,08,2011
33711,岩手県,金ヶ崎,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,177.5,8,2011,09,22,57.0,8,2014,04,05,2006
33716,岩手県,北上,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,258,8,1982,09,01,97,8,1982,04,16,1976
33726,岩手県,米里,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,162,8,1998,08,31,82,8,1982,04,17,1976
33751,岩手県,釜石,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,410,8,1982,08,30,304,8,1982,04,16,1976
33776,岩手県,若柳,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,224,8,2002,07,12,129,8,1982,04,16,1976
33781,岩手県,江刺,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,230,8,2001,08,02,89,8,1982,04,16,1976
33801,岩手県,住田,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,320,8,1999,07,14,177,8,1982,04,17,1977
33831,岩手県,祭畤,,2017,04,11,15,00,5.0,8,5.0,4,15,00,8,,,378,8,1988,08,30,202,8,1982,04,16,1976
33841,岩手県,衣川,,2017,04,11,15,00,1.5,8,1.5,4,15,00,8,,,219,8,2002,07,11,115,8,1982,04,16,1976
33856,岩手県,大東,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,175.5,8,2013,07,28,81.0,8,2011,04,25,2005
33871,岩手県,陸前高田,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,215.0,8,2012,05,04,82.0,8,2014,04,05,2011
33877,岩手県,大船渡,47512,2017,04,11,15,00,0.0,8,0.0,4,,,,,,284,8,1999,07,14,216,8,1984,04,20,1976
33911,岩手県,一関,,2017,04,11,15,00,2.5,8,2.5,4,15,00,8,,,223,8,2002,07,11,123,8,1984,04,20,1976
33921,岩手県,千厩,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,189,8,2002,07,11,114,8,1984,04,20,1976
34012,宮城県,駒ノ湯,,2017,04,11,15,00,6.0,8,6.0,4,15,00,8,,,306,8,1989,08,28,194,8,1982,04,16,1976
34026,宮城県,気仙沼,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,280,8,1986,08,06,170,8,1982,04,17,1976
34056,宮城県,鴬沢,,2017,04,11,15,00,3.0,8,3.0,4,15,00,8,,,211,8,2002,07,11,78.5,8,2010,04,29,2001
34096,宮城県,川渡,,2017,04,11,15,00,4.0,8,4.0,4,15,00,8,,,202,8,1989,08,28,120,8,1982,04,16,1976
34111,宮城県,築館,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,204.0,8,2011,09,22,146,8,1990,04,23,1976
34171,宮城県,米山,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,261.0,8,2011,09,22,146,8,1982,04,16,1976
34186,宮城県,志津川,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,273.0,8,2011,09,22,179,8,1982,04,16,1976
34206,宮城県,加美,,2017,04,11,15,00,5.0,8,5.0,4,15,00,8,,,288.5,8,2011,09,22,89.0,8,2009,04,27,2005
34216,宮城県,古川,,2017,04,11,15,00,3.0,8,3.0,4,15,00,8,,,241.0,8,2011,09,22,118,8,1982,04,16,1976
34231,宮城県,桃生,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,274.5,8,2011,09,22,76.5,8,2014,04,05,2011
34241,宮城県,雄勝,,2017,04,11,15,00,2.5,8,2.5,4,15,00,8,,,532.5,8,2011,09,22,217,8,1982,04,16,1976
34262,宮城県,泉ケ岳,,2017,04,11,15,00,8.0,8,8.0,4,15,00,8,,,346.5,8,2015,09,11,124.0,8,2008,04,19,2005
34266,宮城県,大衡,,2017,04,11,15,00,4.0,8,4.0,4,15,00,8,,,307.5,8,2011,09,22,144,8,1982,04,16,1976
34276,宮城県,鹿島台,,2017,04,11,15,00,3.0,8,3.0,4,15,00,8,,,331.0,8,2011,09,22,164,8,1982,04,16,1976
34286,宮城県,東松島,,2017,04,11,15,00,3.5,8,3.5,4,15,00,8,,,283.0,4,2011,09,22,82.5,8,2014,04,05,2011
34292,宮城県,石巻,47592,2017,04,11,15,00,2.5,8,2.5,4,15,00,8,,,302.0,8,2011,09,22,161,8,1982,04,17,1976
34296,宮城県,女川,,2017,04,11,15,00,3.0,8,3.0,4,15,00,8,,,452.5,4,2011,09,22,92.5,8,2014,04,05,2011
34311,宮城県,新川,,2017,04,11,15,00,6.5,8,6.5,4,15,00,8,,,276,8,1999,08,15,136,8,1982,04,16,1976
34331,宮城県,塩釜,,2017,04,11,15,00,5.5,8,5.5,4,15,00,8,,,394,8,1986,08,06,140,8,1982,04,16,1976
34361,宮城県,江ノ島,,2017,04,11,15,00,2.5,8,2.5,4,15,00,8,,,291,8,1998,08,31,126,8,1982,04,17,1978
34392,宮城県,仙台,47590,2017,04,11,15,00,7.5,8,7.5,4,15,00,8,,,402,8,1986,08,06,121,8,1982,04,16,1976
34431,宮城県,岩沼,,2017,04,11,15,00,9.5,8,9.5,4,15,00,8,,,294.0,4,2011,09,22,53.5,8,2014,04,05,2011
34436,宮城県,名取,,2017,04,11,15,00,8.0,8,8.0,4,15,00,8,,,332.0,8,2011,09,22,89.0,8,2008,04,19,2003
34461,宮城県,白石,,2017,04,11,15,00,11.0,8,11.0,4,15,00,8,,,272,8,1986,08,06,264,8,1999,04,26,1976
34462,宮城県,蔵王,,2017,04,11,15,00,7.0,8,7.0,4,15,00,8,,,265.5,8,2011,09,22,94.0,8,2008,04,19,2005
34471,宮城県,亘理,,2017,04,11,15,00,9.5,8,9.5,4,15,00,8,,,415,4,1986,08,06,124.0,8,2008,04,19,1976
34506,宮城県,丸森,,2017,04,11,15,00,9.5,8,9.5,4,15,00,8,,,303,8,1986,08,06,220,8,1999,04,26,1977
34526,宮城県,筆甫,,2017,04,11,15,00,8.5,8,8.5,4,15,00,8,,,426.5,8,2015,09,11,376,8,1999,04,26,1978
35002,山形県,飛島,,2017,04,11,15,00,0.5,8,0.5,4,15,00,8,,,257,8,2005,08,14,55,8,2004,04,29,1978
35052,山形県,酒田,47587,2017,04,11,15,00,1.5,8,1.5,4,15,00,8,,,252.0,8,2011,06,25,68,8,1984,04,20,1976
35061,山形県,上草津,,2017,04,11,15,00,1.0,8,2.5,4,00,40,8,,,335.5,8,2011,06,24,137,8,2000,04,29,1976
35071,山形県,差首鍋,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,302.5,8,2011,06,24,100,8,2007,04,23,1976
35086,山形県,浜中,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,343.0,8,2008,08,16,55,8,2007,04,23,2003
